id_grupo,id_grupo,Rendimiento,P24A,P24B,P24C,P24D,P24E,P24F,P24G,P24H,P25A,P25B,P25C,P25D,P25E,P25F,P30A,P30B,P30C,P30D,P30E,TITULAR,PP02_edad,PP04_antigdad,PP05_en_centro,PP10_retutor
169002,169002,1.6344973128036724,2.9473684210526314,2.5,2.9444444444444446,3.1052631578947367,1.8421052631578947,3.3333333333333335,3.210526315789474,1.5555555555555556,3.380952380952381,2.5,2.380952380952381,1.380952380952381,1.9047619047619047,1.8095238095238095,2.1904761904761907,2.7142857142857144,2.3333333333333335,2.4,2.5,1,4.0,6.0,1.0,2.0
170001,170001,20.356021401398348,2.6956521739130435,2.8260869565217392,3.130434782608696,2.739130434782609,2.0434782608695654,3.5652173913043477,2.782608695652174,2.3043478260869565,3.608695652173913,2.652173913043478,2.6956521739130435,1.434782608695652,1.7391304347826086,1.826086956521739,2.6956521739130435,2.4347826086956523,2.4782608695652173,2.227272727272727,2.6956521739130435,2,4.0,6.0,6.0,2.0
170002,170002,13.460713616243844,3.238095238095238,2.8095238095238093,3.238095238095238,3.4285714285714284,2.3333333333333335,3.857142857142857,3.4285714285714284,2.05,3.5714285714285716,2.55,2.55,1.65,1.85,2.15,1.8571428571428572,2.7,2.45,2.9,2.25,2,2.0,2.0,2.0,2.0
171001,171001,-5.825736618875928,3.263157894736842,2.388888888888889,2.611111111111111,3.2222222222222223,1.5294117647058822,3.5789473684210527,2.8333333333333335,2.4375,3.5789473684210527,2.5,2.2777777777777777,1.5,1.4375,2.0625,2.0526315789473686,2.736842105263158,2.3684210526315788,2.473684210526316,2.6315789473684212,1,3.0,6.0,4.0,2.0
171002,171002,-22.206309342368055,2.8421052631578947,2.45,2.85,3.15,1.8421052631578947,3.388888888888889,2.8333333333333335,2.9473684210526314,2.8947368421052633,2.736842105263158,2.210526315789474,1.8888888888888888,1.7222222222222223,2.0555555555555554,2.111111111111111,2.5,2.611111111111111,2.411764705882353,2.111111111111111,1,3.0,5.0,3.0,2.0
172001,172001,-13.901456417788458,3.3333333333333335,2.772727272727273,3.0454545454545454,3.3181818181818183,1.85,3.761904761904762,3.65,1.9523809523809523,3.782608695652174,2.409090909090909,2.380952380952381,1.5,1.95,2.0952380952380953,2.0,2.739130434782609,2.5652173913043477,2.5,2.4545454545454546,1,4.0,7.0,2.0,2.0
172002,172002,36.192664659339265,3.15,2.736842105263158,3.4,2.9,2.263157894736842,3.789473684210526,2.35,3.1,3.65,2.35,2.15,1.3157894736842106,2.1052631578947367,2.3,2.15,2.736842105263158,2.55,2.6,2.473684210526316,1,4.0,7.0,4.0,2.0
173001,173001,-28.376547326092503,3.7,1.9,3.4,3.1,2.75,3.65,3.2777777777777777,2.473684210526316,3.15,2.55,1.45,1.35,2.6,2.35,2.25,1.3,2.35,2.85,2.2,1,4.0,7.0,2.0,2.0
173002,173002,0.7484191266024277,3.25,3.0434782608695654,2.869565217391304,2.9583333333333335,2.2083333333333335,3.7916666666666665,3.4166666666666665,1.5217391304347827,3.44,2.28,2.12,1.72,2.0,1.7916666666666667,1.8333333333333333,2.3333333333333335,2.5416666666666665,2.25,2.4166666666666665,1,3.0,5.0,2.0,2.0
174000,174000,-25.210202806072203,2.6666666666666665,2.25,2.3333333333333335,2.217391304347826,2.4166666666666665,3.3333333333333335,2.7083333333333335,2.375,3.6666666666666665,2.2916666666666665,3.2916666666666665,2.1666666666666665,2.125,2.5,3.0,2.347826086956522,2.5416666666666665,2.375,2.375,2,3.0,6.0,6.0,2.0
175000,175000,12.285403947327811,3.4782608695652173,2.652173913043478,3.0,2.4347826086956523,1.7391304347826086,3.391304347826087,2.5454545454545454,2.6956521739130435,3.782608695652174,2.9565217391304346,3.3636363636363638,1.6521739130434783,1.391304347826087,1.9565217391304348,2.0454545454545454,2.6363636363636362,2.4545454545454546,2.227272727272727,2.5,2,4.0,4.0,4.0,2.0
176000,176000,-37.314672617547906,3.0,2.0,2.5,2.9166666666666665,1.7692307692307692,3.0,2.4166666666666665,1.6428571428571428,2.6875,2.2857142857142856,2.142857142857143,1.5384615384615385,1.8461538461538463,2.2142857142857144,1.9333333333333333,2.769230769230769,2.4615384615384617,2.3076923076923075,2.6666666666666665,2,3.0,5.0,5.0,2.0
177001,177001,-8.502357533371962,3.4,3.16,3.1153846153846154,3.625,2.32,3.6,3.4583333333333335,2.12,3.9583333333333335,3.1666666666666665,2.7916666666666665,2.0869565217391304,1.9583333333333333,2.5833333333333335,2.576923076923077,2.423076923076923,2.5,2.6,2.6153846153846154,2,9.0,9.0,9.0,2.0
177002,177002,-57.47380022587995,3.45,2.9473684210526314,3.263157894736842,3.0526315789473686,2.0,3.7,3.0526315789473686,1.85,3.789473684210526,2.789473684210526,2.3157894736842106,1.5789473684210527,1.5789473684210527,1.8333333333333333,2.4210526315789473,2.5789473684210527,2.764705882352941,2.4705882352941178,2.3684210526315788,2,4.0,7.0,7.0,2.0
178001,178001,-4.846536874805227,2.7777777777777777,2.111111111111111,2.6470588235294117,3.5789473684210527,1.7222222222222223,3.5294117647058822,2.5625,2.0588235294117645,3.5789473684210527,2.210526315789474,2.1578947368421053,1.2105263157894737,1.6842105263157894,1.5789473684210527,1.631578947368421,2.789473684210526,2.5789473684210527,2.1578947368421053,2.8421052631578947,1,2.0,2.0,1.0,2.0
178002,178002,15.245407620022974,3.2857142857142856,2.4285714285714284,2.6666666666666665,2.761904761904762,1.2857142857142858,3.6666666666666665,2.857142857142857,2.4761904761904763,3.6363636363636362,2.4545454545454546,2.5238095238095237,1.3333333333333333,2.238095238095238,1.7727272727272727,1.5714285714285714,2.5714285714285716,2.142857142857143,2.5714285714285716,2.6666666666666665,1,4.0,5.0,2.0,2.0
179000,179000,12.479405322217945,3.611111111111111,2.6666666666666665,3.0555555555555554,2.588235294117647,2.176470588235294,3.5555555555555554,3.0555555555555554,1.8333333333333333,2.764705882352941,3.1176470588235294,3.0588235294117645,1.7058823529411764,2.176470588235294,2.235294117647059,1.6111111111111112,2.7777777777777777,2.611111111111111,2.611111111111111,2.0,1,4.0,7.0,4.0,2.0
181001,181001,18.67040538937359,3.130434782608696,3.0434782608695654,3.0434782608695654,2.9565217391304346,2.0434782608695654,3.5217391304347827,2.5217391304347827,2.217391304347826,3.3043478260869565,2.4347826086956523,2.260869565217391,1.6521739130434783,2.090909090909091,1.9565217391304348,2.391304347826087,2.739130434782609,2.4782608695652173,2.260869565217391,2.391304347826087,1,4.0,7.0,4.0,2.0
181002,181002,45.855852693414256,2.7916666666666665,2.5217391304347827,3.1363636363636362,3.0416666666666665,1.9565217391304348,3.6818181818181817,3.1363636363636362,1.8636363636363635,3.6666666666666665,2.2916666666666665,2.375,1.4166666666666667,1.75,1.608695652173913,1.875,2.2083333333333335,2.1666666666666665,2.5833333333333335,2.0,1,4.0,6.0,5.0,2.0
182000,182000,-16.730912256137835,3.125,3.125,2.5,3.0,2.25,3.5,3.0,2.25,3.4444444444444446,2.3333333333333335,2.3333333333333335,1.6666666666666667,1.7777777777777777,1.7777777777777777,1.5555555555555556,2.2222222222222223,2.6666666666666665,2.7777777777777777,2.2222222222222223,1,3.0,4.0,1.0,1.0
183001,183001,-19.948050909674162,2.75,2.4705882352941178,3.0,2.4375,2.1176470588235294,3.3529411764705883,3.0588235294117645,2.235294117647059,3.1176470588235294,2.625,2.0,1.8823529411764706,1.8823529411764706,1.5625,2.176470588235294,2.2941176470588234,2.235294117647059,2.176470588235294,2.4705882352941178,1,2.0,2.0,1.0,1.0
183002,183002,-55.80610136057133,2.8666666666666667,2.2142857142857144,2.769230769230769,3.0,2.4615384615384617,2.9285714285714284,2.933333333333333,2.357142857142857,2.3125,2.466666666666667,2.066666666666667,1.875,1.9333333333333333,1.5333333333333334,1.6666666666666667,2.6875,2.6470588235294117,2.25,1.8666666666666667,1,2.0,2.0,1.0,2.0
184001,184001,6.922624925738949,2.6363636363636362,2.6363636363636362,2.590909090909091,2.5714285714285716,1.7727272727272727,3.3636363636363638,3.409090909090909,1.8636363636363635,3.3181818181818183,1.8181818181818181,2.0,1.380952380952381,1.9047619047619047,1.6666666666666667,2.0,2.1904761904761907,2.5238095238095237,2.5714285714285716,2.238095238095238,1,2.0,2.0,1.0,1.0
184002,184002,50.831117944161875,3.1052631578947367,2.6,2.5789473684210527,3.1578947368421053,2.0,3.6315789473684212,2.9,1.85,3.1052631578947367,2.263157894736842,2.4210526315789473,1.1578947368421053,1.5263157894736843,1.105263157894737,1.736842105263158,2.3157894736842106,2.789473684210526,2.4210526315789473,2.5789473684210527,1,4.0,7.0,1.0,2.0
187000,187000,-13.910765728478099,2.6923076923076925,2.3846153846153846,1.8461538461538463,2.5833333333333335,1.8461538461538463,3.4615384615384617,3.4615384615384617,1.9230769230769231,3.3076923076923075,2.3076923076923075,2.3076923076923075,1.6153846153846154,2.1538461538461537,2.1538461538461537,2.0,2.3846153846153846,1.8333333333333333,2.1538461538461537,2.6153846153846154,1,5.0,7.0,5.0,2.0
188001,188001,-25.691236782944475,2.4,2.2666666666666666,2.1333333333333333,2.6,1.8,3.7333333333333334,2.7857142857142856,2.0714285714285716,3.0,2.3333333333333335,2.0,1.1333333333333333,1.9333333333333333,1.5333333333333334,1.6666666666666667,2.5714285714285716,2.2666666666666666,2.2142857142857144,2.6,2,2.0,4.0,3.0,2.0
188002,188002,31.568421102889626,3.090909090909091,2.272727272727273,3.5454545454545454,3.5454545454545454,3.0,3.727272727272727,3.3636363636363638,1.8181818181818181,3.1818181818181817,3.1818181818181817,2.3636363636363638,1.6363636363636365,2.6363636363636362,2.1818181818181817,2.272727272727273,2.0,2.727272727272727,2.6363636363636362,2.3636363636363638,2,3.0,3.0,3.0,2.0
189000,189000,-11.386669575703108,2.235294117647059,2.588235294117647,2.6875,2.5625,1.7647058823529411,3.588235294117647,2.375,2.0625,2.588235294117647,2.1875,2.125,1.25,1.9375,1.5625,1.75,2.0588235294117645,2.5625,1.8823529411764706,2.235294117647059,1,4.0,7.0,6.0,2.0
190001,190001,36.902881120974996,3.0833333333333335,2.6666666666666665,2.9166666666666665,3.0,1.9583333333333333,3.5833333333333335,3.48,1.5833333333333333,3.44,2.2,1.72,1.4583333333333333,1.52,2.125,1.9166666666666667,2.7083333333333335,2.625,2.2083333333333335,2.4583333333333335,2,4.0,7.0,7.0,1.0
191000,191000,-7.307509111037855,2.625,2.25,2.0833333333333335,2.217391304347826,1.5833333333333333,3.4583333333333335,2.5416666666666665,2.5,3.1666666666666665,2.4583333333333335,2.4347826086956523,1.5,2.125,1.875,2.3333333333333335,2.64,2.25,2.24,2.48,1,4.0,7.0,4.0,2.0
192000,192000,-11.65002930375681,2.2857142857142856,2.125,2.5,3.0,1.5,3.5,2.4285714285714284,2.0,3.25,1.875,2.5,1.5,1.625,1.625,1.7142857142857142,1.625,1.4285714285714286,2.375,2.125,1,3.0,3.0,1.0,1.0
194000,194000,28.44534771126378,3.0476190476190474,2.5714285714285716,3.1904761904761907,2.9,1.7142857142857142,3.5714285714285716,3.1904761904761907,2.3333333333333335,3.5238095238095237,2.3333333333333335,2.6666666666666665,1.55,2.142857142857143,2.1904761904761907,2.1363636363636362,2.590909090909091,2.3636363636363638,2.619047619047619,2.238095238095238,1,2.0,2.0,1.0,2.0
197001,197001,7.376972380953537,2.8518518518518516,2.814814814814815,2.5555555555555554,2.925925925925926,1.7407407407407407,3.6666666666666665,3.1481481481481484,1.6666666666666667,3.5555555555555554,2.1153846153846154,2.037037037037037,1.4444444444444444,1.6538461538461537,1.7777777777777777,2.4074074074074074,2.888888888888889,2.740740740740741,2.76,2.259259259259259,2,2.0,4.0,4.0,1.0
197002,197002,14.39025212454501,3.3181818181818183,3.1818181818181817,3.0952380952380953,2.9545454545454546,2.4,3.727272727272727,3.3,1.619047619047619,3.8636363636363638,2.1818181818181817,2.409090909090909,2.0476190476190474,1.6666666666666667,1.8636363636363635,2.272727272727273,2.6818181818181817,2.6363636363636362,2.238095238095238,2.7142857142857144,2,3.0,4.0,2.0,1.0
198000,198000,-24.414774120461242,3.0,2.04,2.72,2.72,1.96,3.4,2.75,2.25,2.96,2.32,1.72,1.4,1.92,1.64,2.7083333333333335,2.5,2.8333333333333335,2.625,2.5,2,2.0,3.0,3.0,2.0
199001,199001,8.248587334742428,3.72,2.24,2.625,2.7916666666666665,2.4782608695652173,3.0869565217391304,2.8260869565217392,2.0,3.6956521739130435,2.5,2.05,1.5,2.3181818181818183,1.5714285714285714,2.0476190476190474,2.739130434782609,2.5238095238095237,2.238095238095238,2.380952380952381,2,5.0,7.0,7.0,1.0
199002,199002,-2.114577643765415,3.4782608695652173,2.8260869565217392,3.090909090909091,3.5217391304347827,2.5652173913043477,3.7916666666666665,3.347826086956522,2.130434782608696,3.625,2.652173913043478,2.260869565217391,1.565217391304348,2.652173913043478,2.0869565217391304,2.347826086956522,2.7083333333333335,2.391304347826087,2.608695652173913,2.4347826086956523,2,4.0,6.0,3.0,2.0
200001,200001,-6.674266081452263,2.8846153846153846,2.6666666666666665,2.5833333333333335,2.75,2.125,3.6666666666666665,3.1666666666666665,2.4782608695652173,3.56,2.1739130434782608,2.739130434782609,1.6521739130434783,1.8695652173913044,2.0869565217391304,1.826086956521739,2.625,2.4782608695652173,2.3181818181818183,2.5238095238095237,2,1.0,1.0,1.0,2.0
200002,200002,-40.92026138906217,3.0,2.4444444444444446,2.7222222222222223,2.9375,1.8888888888888888,3.4375,3.111111111111111,2.3157894736842106,3.176470588235294,2.25,2.176470588235294,1.7058823529411764,1.9411764705882353,2.1666666666666665,1.9411764705882353,2.6666666666666665,2.176470588235294,2.588235294117647,2.5294117647058822,2,5.0,7.0,7.0,2.0
202001,202001,-5.046061371966544,3.7222222222222223,2.4444444444444446,2.789473684210526,2.8823529411764706,2.111111111111111,3.3684210526315788,3.0555555555555554,2.5,3.1578947368421053,2.473684210526316,2.2777777777777777,1.411764705882353,2.3529411764705883,2.2941176470588234,2.0,2.7333333333333334,2.6,2.466666666666667,2.6,1,3.0,3.0,1.0,1.0
202002,202002,-47.599169578367004,2.75,2.4285714285714284,2.2857142857142856,2.1666666666666665,2.2857142857142856,2.6666666666666665,2.8333333333333335,3.1666666666666665,2.6666666666666665,2.4,2.5,1.4,2.6,3.0,2.0,2.5,3.0,2.0,3.0,1,2.0,2.0,1.0,1.0
203001,203001,18.687963722353544,2.8,2.44,2.64,2.96,1.64,3.5,3.24,1.6,3.6153846153846154,2.1153846153846154,2.6923076923076925,1.3076923076923077,2.1153846153846154,1.4615384615384615,2.6,2.72,2.68,2.44,2.04,2,4.0,6.0,5.0,2.0
203002,203002,15.50500095230929,3.090909090909091,2.6818181818181817,2.6666666666666665,3.1363636363636362,1.8636363636363635,3.5454545454545454,3.090909090909091,1.6818181818181819,3.3636363636363638,2.0454545454545454,2.3181818181818183,1.380952380952381,2.272727272727273,1.6363636363636365,2.3181818181818183,2.7142857142857144,2.5,1.8571428571428572,2.0454545454545454,2,4.0,7.0,7.0,2.0
204001,204001,11.359259856596127,3.411764705882353,2.588235294117647,2.3529411764705883,3.1176470588235294,1.75,3.588235294117647,2.9411764705882355,2.125,3.4705882352941178,2.3529411764705883,2.235294117647059,1.3125,2.0,1.7647058823529411,2.411764705882353,2.235294117647059,1.875,2.8823529411764706,2.625,1,3.0,3.0,1.0,1.0
205001,205001,-47.3137060356977,2.6842105263157894,2.736842105263158,2.3157894736842106,2.611111111111111,2.2777777777777777,3.4705882352941178,2.588235294117647,2.2941176470588234,2.8421052631578947,2.5789473684210527,2.411764705882353,1.2352941176470589,1.9473684210526316,1.894736842105263,1.8421052631578947,1.8421052631578947,2.4210526315789473,2.263157894736842,2.5789473684210527,1,4.0,7.0,6.0,2.0
205002,205002,-23.55139517321018,2.608695652173913,2.5652173913043477,2.260869565217391,2.5,1.7083333333333333,3.1739130434782608,2.217391304347826,2.4782608695652173,2.5,2.2916666666666665,2.0,1.391304347826087,1.9130434782608696,1.625,2.16,2.08,2.68,2.52,2.48,1,4.0,6.0,6.0,2.0
206000,206000,-18.551435588857217,3.3333333333333335,2.7222222222222223,2.75,3.3333333333333335,2.176470588235294,3.4705882352941178,2.823529411764706,2.176470588235294,3.5555555555555554,2.388888888888889,2.7777777777777777,1.8888888888888888,2.6666666666666665,2.5555555555555554,2.111111111111111,2.2777777777777777,2.6666666666666665,2.611111111111111,2.611111111111111,1,1.0,2.0,1.0,2.0
207000,207000,-9.287686608771072,3.3,3.1,3.3684210526315788,3.2777777777777777,2.1578947368421053,3.85,3.75,2.15,3.7142857142857144,2.6,3.142857142857143,1.45,1.4285714285714286,2.1904761904761907,2.3,2.8,2.8,2.75,2.55,2,4.0,7.0,7.0,1.0
208000,208000,-63.01001059526233,2.8,1.2,2.6,2.8,2.0,2.8,2.75,1.6,1.8,1.8,1.4,1.8,2.4,1.6,2.6,2.6,2.2,2.4,1.8,2,1.0,1.0,1.0,1.0
210000,210000,22.01943368514813,3.0,2.5,2.3333333333333335,3.1666666666666665,2.0,3.3333333333333335,2.8333333333333335,1.8333333333333333,4.0,2.3333333333333335,2.8333333333333335,1.0,1.8333333333333333,2.3333333333333335,1.3333333333333333,2.3333333333333335,2.3333333333333335,2.3333333333333335,1.8,1,4.0,6.0,4.0,2.0
211001,211001,-9.947679566924451,3.5789473684210527,3.0526315789473686,2.8947368421052633,3.1176470588235294,2.0526315789473686,3.6842105263157894,2.9473684210526314,2.1578947368421053,3.789473684210526,2.4210526315789473,1.894736842105263,1.4736842105263157,1.8888888888888888,2.263157894736842,2.210526315789474,2.526315789473684,2.5,2.388888888888889,2.4444444444444446,1,3.0,5.0,5.0,2.0
212000,212000,11.19908581029634,3.409090909090909,2.4782608695652173,3.0454545454545454,2.619047619047619,1.8571428571428572,3.5454545454545454,3.4761904761904763,1.6666666666666667,3.5217391304347827,2.4347826086956523,3.0869565217391304,1.6521739130434783,2.0,2.0434782608695654,2.869565217391304,3.0,2.9565217391304346,2.727272727272727,2.727272727272727,1,4.0,7.0,4.0,2.0
213001,213001,42.24052710102921,3.142857142857143,3.1363636363636362,2.9545454545454546,2.727272727272727,2.1363636363636362,3.772727272727273,3.0,2.3636363636363638,3.619047619047619,2.25,3.238095238095238,1.6,2.1,1.7619047619047619,2.227272727272727,2.5454545454545454,2.1818181818181817,2.590909090909091,2.727272727272727,1,4.0,7.0,2.0,2.0
214002,214002,-4.394366355281748,3.272727272727273,2.8181818181818183,3.0,3.0454545454545454,2.1363636363636362,3.4545454545454546,2.909090909090909,2.1818181818181817,3.5,2.5,2.727272727272727,1.5909090909090908,2.090909090909091,2.3636363636363638,2.8181818181818183,2.409090909090909,2.3181818181818183,2.590909090909091,2.590909090909091,1,2.0,3.0,1.0,2.0
215000,215000,-3.712971919142337,3.7222222222222223,2.7222222222222223,2.8333333333333335,3.1052631578947367,2.0555555555555554,3.6666666666666665,2.8333333333333335,2.4444444444444446,3.111111111111111,2.388888888888889,2.2941176470588234,1.5555555555555556,1.5555555555555556,2.0526315789473686,1.8888888888888888,2.4210526315789473,2.388888888888889,2.5555555555555554,2.5,1,3.0,5.0,2.0,2.0
216002,216002,-7.998775117542518,3.111111111111111,3.0588235294117645,3.0,3.1176470588235294,1.9411764705882353,3.4705882352941178,3.6470588235294117,1.6470588235294117,3.4444444444444446,2.0,1.8125,1.2352941176470589,1.6,2.125,1.5625,2.0,2.0,2.375,2.0,1,3.0,3.0,1.0,1.0
217000,217000,50.76421655099378,3.263157894736842,3.1578947368421053,3.1052631578947367,3.736842105263158,1.894736842105263,3.8421052631578947,3.4210526315789473,2.1578947368421053,3.95,1.95,2.55,1.6,1.9,1.65,2.210526315789474,2.789473684210526,2.473684210526316,2.3157894736842106,2.736842105263158,1,4.0,6.0,1.0,2.0
218001,218001,25.38668964807277,3.1818181818181817,2.772727272727273,2.857142857142857,2.8181818181818183,1.9047619047619047,3.6666666666666665,3.0454545454545454,1.7272727272727273,3.090909090909091,2.727272727272727,2.8636363636363638,1.7142857142857142,1.9,2.227272727272727,2.090909090909091,2.5454545454545454,2.4545454545454546,2.5454545454545454,2.619047619047619,1,4.0,7.0,7.0,2.0
218002,218002,-10.883366818231968,3.0,2.8,2.8947368421052633,2.65,2.2,3.45,2.8421052631578947,2.35,3.05,2.75,2.6,2.0,2.4,2.5,1.8888888888888888,2.388888888888889,2.4705882352941178,2.388888888888889,2.5555555555555554,1,4.0,7.0,7.0,2.0
219002,219002,21.261612271250446,2.9444444444444446,2.5,2.5,1.65,2.1,3.5,3.15,1.75,3.55,1.95,2.526315789473684,1.1,2.3,1.75,2.736842105263158,2.5789473684210527,2.526315789473684,2.6842105263157894,2.263157894736842,2,3.0,4.0,4.0,2.0
220000,220000,-22.60716417721045,3.411764705882353,3.0,2.9411764705882355,2.8823529411764706,2.411764705882353,3.6470588235294117,3.176470588235294,2.6470588235294117,3.7058823529411766,2.0588235294117645,2.235294117647059,1.6470588235294117,1.6875,2.6470588235294117,2.4705882352941178,2.6470588235294117,2.6470588235294117,2.235294117647059,1.9411764705882353,1,3.0,4.0,1.0,2.0
221000,221000,-29.534231029471556,2.7058823529411766,2.3076923076923075,2.533333333333333,3.1333333333333333,1.4,2.933333333333333,2.7333333333333334,1.4285714285714286,2.875,1.8666666666666667,1.4,1.5333333333333334,1.625,1.2142857142857142,1.5294117647058822,2.4,2.466666666666667,2.1333333333333333,2.2,1,2.0,1.0,1.0,1.0
222001,222001,-32.25274946037887,3.185185185185185,2.5384615384615383,2.576923076923077,2.8518518518518516,2.185185185185185,3.6296296296296298,3.6666666666666665,2.037037037037037,3.5,2.4615384615384617,2.8518518518518516,1.5384615384615385,1.8518518518518519,2.074074074074074,2.2142857142857144,2.740740740740741,2.3846153846153846,2.259259259259259,2.5,2,2.0,1.0,1.0,1.0
223001,223001,-62.2138030135018,3.375,2.625,2.4285714285714284,3.3333333333333335,1.1666666666666667,3.8333333333333335,3.2,1.6666666666666667,3.2,2.8,2.5,1.6,2.0,1.6,1.0,1.5,1.0,3.0,2.5,1,3.0,2.0,1.0,2.0
224000,224000,-11.723116583349459,3.2222222222222223,2.888888888888889,3.3333333333333335,3.2222222222222223,1.4444444444444444,3.7777777777777777,3.3333333333333335,1.7777777777777777,3.5555555555555554,2.7777777777777777,3.0,1.7777777777777777,2.111111111111111,1.5555555555555556,2.111111111111111,2.3333333333333335,2.111111111111111,2.7777777777777777,3.0,1,4.0,5.0,5.0,2.0
225001,225001,-0.03826936579791736,3.727272727272727,2.727272727272727,3.1818181818181817,2.8636363636363638,1.8636363636363635,3.65,3.3181818181818183,1.7727272727272727,3.272727272727273,2.6363636363636362,2.8181818181818183,1.2272727272727273,1.5714285714285714,2.0454545454545454,1.8181818181818181,2.1363636363636362,2.272727272727273,2.4545454545454546,2.1818181818181817,1,4.0,7.0,1.0,2.0
225002,225002,-9.718858252123216,3.5,2.727272727272727,3.0476190476190474,2.5454545454545454,1.8636363636363635,3.272727272727273,3.3181818181818183,1.9047619047619047,3.272727272727273,2.5,2.9545454545454546,1.619047619047619,1.6363636363636365,2.409090909090909,1.9545454545454546,2.8181818181818183,2.380952380952381,2.3157894736842106,2.25,1,4.0,7.0,2.0,2.0
226001,226001,-36.697929552845544,3.6315789473684212,2.3684210526315788,2.8947368421052633,2.7222222222222223,2.263157894736842,3.3333333333333335,3.1,2.736842105263158,3.05,2.45,2.1,1.85,2.210526315789474,2.4210526315789473,2.111111111111111,2.1666666666666665,2.5625,2.4705882352941178,2.375,1,,,,
228001,228001,18.2939873985942,2.8181818181818183,2.7,2.6363636363636362,3.227272727272727,1.8636363636363635,3.8181818181818183,2.6363636363636362,1.8181818181818181,3.5238095238095237,2.142857142857143,1.8571428571428572,1.1428571428571428,2.2857142857142856,1.6666666666666667,1.8636363636363635,2.409090909090909,2.238095238095238,2.3636363636363638,2.6818181818181817,1,1.0,1.0,1.0,1.0
228002,228002,-3.7179880703758386,2.8260869565217392,2.739130434782609,2.782608695652174,2.6956521739130435,2.130434782608696,3.6956521739130435,3.260869565217391,2.0,3.5,2.4545454545454546,2.3181818181818183,1.1818181818181819,1.6818181818181819,1.6818181818181819,1.8636363636363635,2.4,2.4761904761904763,2.6818181818181817,2.409090909090909,1,4.0,5.0,1.0,2.0
229001,229001,-3.4758268892085145,3.1904761904761907,2.4285714285714284,2.2777777777777777,2.85,2.0526315789473686,3.55,3.3,2.2,3.7,2.2,2.2,1.95,2.2,1.85,2.227272727272727,2.6363636363636362,2.1818181818181817,2.4285714285714284,2.0,1,2.0,1.0,1.0,1.0
229002,229002,0.6972396236960299,3.5,2.608695652173913,2.9047619047619047,3.2916666666666665,1.75,3.6956521739130435,3.347826086956522,1.7083333333333333,3.28,2.2083333333333335,2.5,1.2916666666666667,1.7916666666666667,1.5454545454545454,1.8,2.2916666666666665,2.2916666666666665,2.125,2.7083333333333335,1,4.0,7.0,2.0,2.0
230001,230001,-7.2674370692024235,3.6363636363636362,3.1739130434782608,3.090909090909091,3.3636363636363638,2.1818181818181817,3.8181818181818183,3.1363636363636362,2.6818181818181817,3.4782608695652173,2.6818181818181817,2.727272727272727,1.3636363636363635,2.772727272727273,2.272727272727273,2.227272727272727,2.6363636363636362,2.5238095238095237,2.4761904761904763,2.4285714285714284,1,4.0,7.0,3.0,2.0
230002,230002,26.908559562976063,3.1904761904761907,2.9523809523809526,3.3333333333333335,3.2,2.5,3.75,2.7,2.4761904761904763,3.75,2.4,2.5,1.4736842105263157,2.75,2.1578947368421053,1.9473684210526316,2.7,2.210526315789474,2.15,2.526315789473684,1,3.0,4.0,2.0,2.0
231000,231000,-13.647874094771515,3.1818181818181817,2.3636363636363638,2.272727272727273,3.3333333333333335,1.8181818181818181,3.272727272727273,3.1818181818181817,2.090909090909091,3.1666666666666665,2.3636363636363638,1.4545454545454546,1.0909090909090908,2.0,1.3636363636363635,2.0,2.3333333333333335,2.6363636363636362,2.6363636363636362,2.1818181818181817,1,4.0,7.0,6.0,2.0
232000,232000,-11.023429898007308,3.125,2.25,3.125,2.75,1.875,3.625,3.0,2.0,3.375,2.0,1.875,1.125,1.75,1.75,2.5,2.25,2.25,2.875,2.0,1,3.0,5.0,1.0,1.0
234000,234000,1.9589741460317052,2.5714285714285716,2.5714285714285716,2.7142857142857144,2.642857142857143,2.0,3.4285714285714284,3.2142857142857144,2.0,3.230769230769231,2.3846153846153846,2.1538461538461537,1.5384615384615385,1.4615384615384615,1.9230769230769231,1.8571428571428572,2.2142857142857144,2.4285714285714284,2.5714285714285716,2.5714285714285716,1,1.0,1.0,1.0,1.0
235000,235000,-24.630484991566366,3.24,2.24,2.739130434782609,2.730769230769231,2.2,3.3846153846153846,2.576923076923077,2.375,3.269230769230769,2.5384615384615383,1.5769230769230769,1.6,2.076923076923077,2.0384615384615383,2.0384615384615383,2.6153846153846154,2.5384615384615383,2.230769230769231,2.1538461538461537,1,2.0,3.0,1.0,2.0
236001,236001,40.4963060620014,2.3636363636363638,2.227272727272727,2.5454545454545454,3.3636363636363638,1.4545454545454546,3.6363636363636362,3.1363636363636362,1.7727272727272727,3.590909090909091,1.9545454545454546,2.227272727272727,1.5,1.9523809523809523,1.9090909090909092,2.409090909090909,2.727272727272727,2.3181818181818183,2.590909090909091,2.3636363636363638,2,3.0,6.0,6.0,2.0
236002,236002,-0.6721960580843435,2.75,2.5,2.4347826086956523,2.8333333333333335,1.6956521739130435,3.25,3.0833333333333335,2.0,3.5416666666666665,2.125,2.0833333333333335,1.4166666666666667,1.4583333333333333,1.875,2.625,2.625,2.375,2.5238095238095237,2.25,2,2.0,2.0,2.0,2.0
